59.124.81.19,#genre#
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1080.m3u8
TVBS,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1081.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1242.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1063.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1228.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1031.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1029.m3u8
AXN,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1054.m3u8
CINEMAX HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1030.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1032.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1040.m3u8
博斯運動一,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1225.m3u8
momo 綜合台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1248.m3u8
DAZN 1,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1069.m3u8
DAZN 2,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1072.m3u8
廈門衛視,http://61.216.26.165:8568/http/192.168.1.9:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://61.216.26.165:8569/http/192.168.1.9:8078/hls/42/80/cctv4.m3u8
海峽衛視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1035.m3u8
浙江衛視,http://61.216.26.165:8571/http/192.168.1.9:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://61.216.26.165:8572/http/192.168.1.9:8078/hls/41/80/east.m3u8
湖南衛視,http://61.216.26.165:8573/http/192.168.1.9:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://61.216.26.165:8576/http/192.168.1.9:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://61.216.26.165:8577/http/192.168.1.9:8078/hls/21/80/phoenixch.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2024.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2023.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2025.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2021.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2022.m3u8
三立台灣,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1061.m3u8
年代新聞台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1077.m3u8
三立新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1079.m3u8
尼克兒童頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1139.m3u8
nickjr.小尼克,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1138.m3u8
MTV Live音樂頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1140.m3u8
達文西頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1136.m3u8
寵物頻道 ,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live1137.m3u8
DreamWorks,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2892.m3u8
搖滾電影頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2894.m3u8
探索世界頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2895.m3u8
搖滾娛樂頻道 ,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2896.m3u8
愛自然頻道 ,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2897.m3u8
華藝中文台,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2898.m3u8
緯來體育,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2899.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2900.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2901.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=61.216.26.165&url=http://61.216.26.165:5003/live2902.m3u8
61.216.180.81,#genre#
台視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1047.m3u8
中視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1048.m3u8
華視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1049.m3u8
民視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1050.m3u8
公視,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1201.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1198.m3u8
大愛電視,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1216.m3u8
好消息GOOD TV,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1669.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1003.m3u8
DISCOVERY,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1002.m3u8
旅遊生活,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1005.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1004.m3u8
亞洲旅遊,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1219.m3u8
MOMO親子台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1007.m3u8
東森幼幼HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1008.m3u8
龍華卡通台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1670.m3u8
緯來綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1044.m3u8
八大第一HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1043.m3u8
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1021.m3u8
三立都會HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1020.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1024.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1041.m3u8
超視HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1180.m3u8
中天綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1022.m3u8
中天娛樂HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1023.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1195.m3u8
MUCH TV,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1189.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1042.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1057.m3u8
TVBS歡樂HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1018.m3u8
緯來戲劇,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1186.m3u8
龍華戲劇台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1671.m3u8
龍華日韓劇,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1672.m3u8
龍華偶像劇,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1673.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1026.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1674.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1014.m3u8
中天新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1675.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1016.m3u8
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1052.m3u8
TVBS HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1668.m3u8
非凡新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1013.m3u8
非凡商業HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1676.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1027.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1031.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1025.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1183.m3u8
龍華電影台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1677.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1029.m3u8
AXN,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1054.m3u8
CINEMAX HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1030.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1032.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1040.m3u8
緯來育樂HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1045.m3u8
緯來體育HD,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1011.m3u8
博斯運動一,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1678.m3u8
momo綜合台,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1225.m3u8
DAZN 1,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1069.m3u8
DAZN 2,http://mushui.serv00.net/mqlive.php?ip=61.216.180.81&url=http://61.216.180.81:5003/live1072.m3u8
廈門衛視,http://61.216.180.81:8568/http/61.67.128.137:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://61.216.180.81:8569/http/61.67.128.137:8078/hls/42/80/cctv4.m3u8
海峽衛視,http://61.216.180.81:8580/http/61.67.128.137:8078/hls/42/80/fjttv.m3u8
浙江衛視,http://61.216.180.81:8571/http/61.67.128.137:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://61.216.180.81:8572/http/61.67.128.137:8078/hls/41/80/east.m3u8
湖南衛視,http://61.216.180.81:8573/http/61.67.128.137:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://61.216.180.81:8576/http/61.67.128.137:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://61.216.180.81:8577/http/61.67.128.137:8078/hls/21/80/phoenixch.m3u8
61.220.72.26,#genre#
飯店介紹-藍山大飯店,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/custom19.m3u8
台視HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1047.m3u8
中視HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1048.m3u8
華視HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1049.m3u8
民視HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1050.m3u8
公視,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1201.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1198.m3u8
大愛電視,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1216.m3u8
好消息頻道,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1231.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1003.m3u8
DISCOVERY,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1002.m3u8
旅遊生活,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1005.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1004.m3u8
亞洲旅遊,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1219.m3u8
momo親子台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1007.m3u8
東森幼幼HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1008.m3u8
ANIMAX 卡通動畫頻道,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1060.m3u8
龍華卡通台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/custom29.m3u8
緯來綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1044.m3u8
八大第一HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1043.m3u8
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1021.m3u8
三立都會HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1020.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1024.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1041.m3u8
超視HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1180.m3u8
中天綜合HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1022.m3u8
中天娛樂HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1023.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1195.m3u8
MUCH TV,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1189.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1042.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1057.m3u8
TVBS歡樂HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1018.m3u8
緯來戲劇,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1186.m3u8
龍華戲劇台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1009.m3u8
龍華日韓劇,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1010.m3u8
龍華偶像劇,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1235.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1026.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1238.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1014.m3u8
中天新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1015.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1016.m3u8
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1051.m3u8
TVBS HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1251.m3u8
非凡新聞,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1013.m3u8
非凡商業,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1242.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1063.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1027.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1031.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1025.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1183.m3u8
龍華電影台,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1245.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=61.220.72.26&url=http://61.220.72.26:5003/live1029.m3u8
